id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,clans
12,4,2,3,2,1,0,0,0,0,0,0,0,0,0,-0.478,-0.352,-0.567,-0.638,0,0,0,0,0,0,248565,0,0.256669932066667,0.753271386290323,0.0124534607,0.245666666666667,0.263333333333333,0.198666666666667,0.199666666666667,0,0.96251224525,1.79626253653846,0.0622673035,1,0.733333333333333,0.580645161290323,0.8,0,0,2,2,39.3313232224666,38.7998712900584,40.3573400967808,39.2942035675342,0.18,0.17,0.25,0.31,0.59,0.81,1.07,1.09,0.59,0.93,1.23,1.44,0.28,0.33,0.46,0.5,Hawiye
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714,-0.297,-0.804,-0.5,0,0,0,0,0,0,87834,0.764627030967742,0.809789156766667,0.422327060967742,0.015476209,0.277333333333333,0.228333333333333,0.216,0.215666666666667,2.370343796,4.04894578383333,1.87030555571429,0.15476209,0.67741935483871,0.8,0.774193548387097,0.9,0,0,0,0,36.5433189084943,37.9269479932319,42.0926632079475,39.3473113923996,0.3,0.16,0.1,0.57,0.78,0.71,0.95,0.83,0.37,0.53,1.11,1.41,0.42,0.3,0.31,0.64,Daarood
14,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.268,-0.925,-0.41,-0.615,0,0,0,0,0,0,185998,0.310506626129032,0.071411745,0.737011188612903,0.119393505433333,0.112333333333333,0.112,0.105666666666667,0.102333333333333,1.06952282333333,0.153025167857143,1.34396157923529,0.325618651181818,0.709677419354839,0.533333333333333,0.451612903225806,0.633333333333333,0,0,0,0,37.1442287446651,41.8059669228065,47.0727252732487,46.7629289655692,0.18,0.18,0.27,0.48,0.59,0.57,0.56,0.59,0.57,0.66,0.7,0.92,0.29,0.28,0.34,0.51,Dir
15,3,0,0,0,0,0,0,0,2,0,1,0,0,0,-0.57,2.136,-0.284,-0.375,0,0,0,0,0,0,421234,0.0472745244193548,0.729828314666667,0.310007467193548,1.17375067806667,0.185666666666667,0.192333333333333,0.214333333333333,0.253666666666667,0.36637756425,5.47371236,0.800852623583333,2.51518002442857,0.870967741935484,0.866666666666667,0.612903225806452,0.533333333333333,0,0,0,0,32.8358382413919,35.9635592160049,39.499203865395,38.0530478477578,0.28,0.29,0.27,0.54,0.61,0.59,0.88,1.17,0.7,1.11,1.46,1.72,0.36,0.36,0.42,0.7,Dir
16,12,6,4,2,6,4,1,0,0,0,0,0,1,0,3.379,-0.718,-0.291,-1.166,0,0,0,1,1,1,496219,1.24882561029032,0,0.289257138903226,0.237098405266667,0.149,0.148666666666667,0.142333333333333,0.138333333333333,2.4195996199375,0,1.28099590085714,1.18549202633333,0.483870967741935,1,0.774193548387097,0.8,2,2,6,6,34.5571526108545,36.7709031582272,41.9900378301382,40.79118608399,0.13,0.07,0.22,0.41,0.58,0.58,0.59,0.61,0.48,0.52,0.57,0.58,0.24,0.19,0.31,0.46,Daarood
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.374,-0.901,-0.526,0,0,0,0,0,0,115172,0.798749879967742,3.16254953366667,0.651722551290323,0.381772773133333,0.513,0.322666666666667,0.305666666666667,0.347,4.12687437983333,5.58096976529412,2.52542488625,1.27257591044444,0.806451612903226,0.433333333333333,0.741935483870968,0.7,0,0,0,0,35.377372200926,34.9718731484565,40.1649563547313,37.1361636462004,0.46,0.31,0.22,0.47,0.48,0.48,0.49,0.73,0.35,0.41,0.53,0.55,0.47,0.35,0.29,0.54,Hawiye
18,2,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.56,-0.399,-0.816,-0.637,0,0,0,0,0,0,146132,0.0247104494516129,0.4208719345,0.669501188129032,0.00582366683333333,0.263333333333333,0.282666666666667,0.214666666666667,0.212333333333333,0.255341311,1.14783254863636,1.59650283323077,0.04367750125,0.903225806451613,0.633333333333333,0.580645161290323,0.866666666666667,0,0,0,0,37.9213602212554,37.5592043979779,40.0706166123861,38.6136170684809,0.16,0.17,0.26,0.35,0.54,0.77,1.05,1.05,0.47,0.58,0.97,1.21,0.26,0.32,0.46,0.52,Hawiye
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322,-0.45,-0.293,-0.993,0,0,0,0,0,0,486484,0.0127196174516129,0.0589277996333333,0.70403307283871,0.3614876786,0.173666666666667,0.181,0.168666666666667,0.162,0.0563297344285714,0.196425998777778,1.67884809676923,0.9037191965,0.774193548387097,0.7,0.580645161290323,0.6,0,0,0,0,38.8638199578504,41.2821632548755,39.7267807063331,40.2326205929928,0.22,0.23,0.35,0.52,0.62,0.58,0.6,0.61,0.51,0.62,0.69,0.98,0.32,0.31,0.41,0.54,Dir
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.434,-0.528,-0.347,-0.839,0,0,0,0,0,0,68650,0,0,0.750460290741935,0.00847408633333333,0.173666666666667,0.186333333333333,0.156666666666667,0.154666666666667,0,0,2.3264269013,0.127111295,1,1,0.67741935483871,0.933333333333333,0,0,0,0,37.5798563235439,39.9805345151582,36.8664498192179,37.9434780377336,0.06,0.06,0.21,0.51,0.87,1.03,1.09,1.06,0.5,0.55,0.6,0.87,0.26,0.3,0.43,0.65,Daarood
21,3,4,1,0,2,4,0,0,0,0,0,0,0,0,-0.517,-0.602,-0.308,-1.046,0,0,0,0,0,0,88500,0.00788077909677419,0,0.980374847741936,0.0826494553333333,0.195,0.212333333333333,0.180666666666667,0.176666666666667,0.0488608304,0,3.039162028,0.3099354575,0.838709677419355,1,0.67741935483871,0.733333333333333,0,0,2,4,39.0931973488367,40.819578885262,38.2764519028433,39.1817531364111,0.14,0.14,0.31,0.5,0.61,0.83,1.07,1.08,0.54,0.63,0.99,1.36,0.26,0.31,0.5,0.64,Daarood
22,4,10,2,0,0,0,2,10,0,0,0,0,0,0,-0.624,-0.114,-0.849,-0.564,0,0,0,0,0,0,208391,0.0885293421612903,1.19297684166667,0.736662903741935,0.276809135733333,0.364666666666667,0.297333333333333,0.247666666666667,0.264333333333333,0.5488819214,2.10525325,1.427284376,0.8304274072,0.838709677419355,0.433333333333333,0.483870967741935,0.666666666666667,10,1,1,10,36.5218084611138,36.9706093552799,39.1925208857752,37.9268817287059,0.2,0.23,0.21,0.5,0.49,0.51,0.56,0.57,0.37,0.48,0.62,0.9,0.27,0.3,0.29,0.52,Reewin
23,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.36,-0.543,-0.516,-0.589,0,0,0,0,0,0,107746,0,0.0445611166666667,0.650380616387097,0.0915322676333333,0.2,0.202,0.177,0.181666666666667,0,0.334208375,1.55090762369231,0.2745968029,1,0.866666666666667,0.580645161290323,0.666666666666667,0,0,1,1,40.5516746042637,40.5246639327765,40.8970643079164,40.330014154166,0.16,0.16,0.3,0.41,0.55,0.79,1.07,0.86,0.53,0.59,0.63,0.9,0.26,0.32,0.5,0.52,Hawiye
24,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.389,-0.63,-0.597,-0.629,0,0,0,0,0,0,136943,0,0.0253094752333333,0.449802944193548,0,0.189666666666667,0.185,0.168333333333333,0.174,0,0.253094752333333,1.74298640875,0,1,0.9,0.741935483870968,1,0,0,1,1,39.9926328225769,39.310152965941,40.0549268137974,39.8224563214793,0.2,0.2,0.35,0.44,0.59,0.86,1.12,0.93,0.57,0.9,1.23,1.45,0.3,0.37,0.54,0.56,Hawiye
25,1,4,0,0,0,0,1,4,0,0,0,0,0,0,-0.702,-0.418,-0.568,-0.671,0,0,0,0,0,0,91828,0.259543290516129,0.766264273566667,1.23483497316129,0.007610161,0.323,0.257666666666667,0.198666666666667,0.204,0.731440182363636,2.2987928207,3.18999034733333,0.22830483,0.645161290322581,0.666666666666667,0.612903225806452,0.966666666666667,0,0,1,4,34.4282851978085,35.9494405422388,38.1037209597478,36.2219319850829,0.18,0.19,0.33,0.43,0.57,0.84,1.08,1.06,0.45,0.54,0.9,1.1,0.28,0.35,0.52,0.59,Hawiye
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.283,-1.122,-0.878,-0.808,0,0,0,1,1,1,51766,1.83313703225806,0.0941465206666667,0.0536304682903226,0.0702796227666667,0.190333333333333,0.172666666666667,0.157666666666667,0.152333333333333,56.827248,0.941465206666667,0.41563612925,0.191671698454545,0.967741935483871,0.9,0.870967741935484,0.633333333333333,0,0,0,0,32.2654994149395,34.4574065955568,41.1873938322776,42.9034256444106,0.52,0.11,0.28,0.33,0.57,0.54,0.53,0.58,0.41,0.43,0.45,0.49,0.53,0.22,0.34,0.39,Daarood
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.425,-0.526,-0.295,-1.112,0,0,0,0,0,0,62433,0.000635807064516129,0.006720131,0.624442276645161,0.2282243821,0.142666666666667,0.145333333333333,0.140333333333333,0.138,0.0098550095,0.20160393,2.15085673066667,0.855841432875,0.935483870967742,0.966666666666667,0.709677419354839,0.733333333333333,0,0,0,0,40.6627478098326,43.3447201528872,42.221299141614,41.4443942768008,0.19,0.23,0.39,0.63,0.6,0.58,0.61,0.84,0.46,0.53,0.56,0.59,0.3,0.31,0.45,0.68,Dir
28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.489,-0.611,0.106,-0.907,0,0,0,0,0,0,105623,0.0183645868064516,0.0013617718,0.851827265806452,0.439903476033333,0.141333333333333,0.142,0.134666666666667,0.132,0.0813288844285714,0.040853154,1.88618894571429,1.19973675281818,0.774193548387097,0.966666666666667,0.548387096774194,0.633333333333333,0,0,0,0,36.0622563119736,38.9745037040488,41.8397810641596,40.7463252177845,0.19,0.2,0.35,0.6,0.6,0.59,0.59,0.6,0.51,0.55,0.59,0.62,0.29,0.3,0.41,0.6,Dir
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.388,-0.361,-0.433,-0.635,0,0,0,0,0,0,62485,0,0.171983332666667,1.06126029267742,0.202106764,0.238333333333333,0.310666666666667,0.234333333333333,0.207,0,0.573277775555555,2.34993350521429,0.866171845714286,1,0.7,0.548387096774194,0.766666666666667,0,0,0,0,38.5005912034154,37.967993899161,38.5176970212308,38.616233399583,0.13,0.13,0.18,0.32,0.53,0.77,1.09,1.11,0.51,0.61,1,1.32,0.23,0.29,0.41,0.52,Reewin
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.607,-0.603,-0.777,-0.642,0,0,0,0,0,0,88356,0.0659785145806452,0.1809723294,0.449848865129032,0,0.230333333333333,0.241,0.188,0.188333333333333,0.255666744,0.904861647,1.07271652453846,0,0.741935483870968,0.8,0.580645161290323,1,0,0,0,0,39.0017278748222,40.1633004054703,40.1119317202554,39.1461611923281,0.16,0.16,0.35,0.44,0.58,0.8,1.04,1.07,0.5,0.56,0.86,1.1,0.27,0.32,0.52,0.6,Hawiye
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.846,-0.42,-0.599,-0.641,0,0,0,0,0,0,116106,0.104181559677419,0.533047154666667,0.996821477290323,0,0.246666666666667,0.227666666666667,0.180666666666667,0.181333333333333,0.538271391666667,1.77682384888889,2.20724755685714,0,0.806451612903226,0.7,0.548387096774194,1,0,0,0,0,36.4646828251777,37.2197253471885,38.713482445966,37.2002723530132,0.21,0.22,0.45,0.53,0.6,0.85,1.09,1.11,0.48,0.56,0.91,1.13,0.31,0.38,0.61,0.67,Hawiye
32,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0.78,0.123,-0.855,-0.484,0,0,0,0,0,0,63454,1.44387907416129,1.96716733083333,0.481900420225806,0.110743578,0.355,0.256333333333333,0.239666666666667,0.229333333333333,4.4760251299,7.376877490625,2.13413043242857,0.55371789,0.67741935483871,0.733333333333333,0.774193548387097,0.8,0,0,0,0,35.2196058359563,34.669316266323,40.4454253376037,37.8172465321138,0.44,0.27,0.18,0.59,0.54,0.55,0.59,0.62,0.44,0.63,1.19,1.42,0.46,0.34,0.28,0.59,Hawiye
33,1,2,0,0,1,2,0,0,0,0,0,0,0,0,-0.296,-0.551,0.137,-1.122,0,0,0,0,0,0,216972,0.0228055644516129,0,0.476243164354839,0.499888931033333,0.131666666666667,0.135666666666667,0.130666666666667,0.126,0.100996071142857,0,1.23029484125,0.9372917456875,0.774193548387097,1,0.612903225806452,0.466666666666667,0,0,1,2,37.4339492737711,39.8112982704474,42.0436416669344,39.2454290411938,0.11,0.12,0.3,0.51,0.62,0.61,0.58,0.84,0.44,0.46,0.48,0.52,0.24,0.24,0.37,0.59,Daarood
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.414,-0.522,-0.59,-0.624,0,0,0,0,0,0,152604,0.000628065322580645,0.0858652013333333,0.581693341774194,0,0.204666666666667,0.208,0.178333333333333,0.183,0.019470025,0.429326006666667,1.50270779958333,0,0.967741935483871,0.8,0.612903225806452,1,0,0,0,0,39.6952704054355,40.7231490707352,41.0159209482085,40.0347215212803,0.14,0.14,0.3,0.4,0.57,0.81,1.04,1.04,0.51,0.58,0.9,1.11,0.25,0.31,0.48,0.56,Hawiye
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,0.188,-0.884,-0.537,0,0,0,0,0,0,184861,0.562203991064516,2.56579699063333,0.68879364516129,0.252778612833333,0.407,0.279666666666667,0.241333333333333,0.258,2.48976053185714,4.8108693574375,3.55876716666667,1.08333691214286,0.774193548387097,0.466666666666667,0.806451612903226,0.766666666666667,0,0,0,0,37.009222727864,35.5258053933696,38.8415149446686,37.5385312989445,0.27,0.27,0.18,0.49,0.49,0.52,0.54,0.53,0.34,0.43,0.56,0.58,0.33,0.33,0.27,0.5,Reewin
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.678,-0.379,-0.801,-0.53,0,0,0,1,1,0,43586,0.512730047741935,0.434692006133333,0.376983079677419,0,0.181666666666667,0.159666666666667,0.158,0.163333333333333,7.94731574,3.260190046,2.337295094,0,0.935483870967742,0.866666666666667,0.838709677419355,1,0,0,0,0,40.9552914822942,42.8208400449046,45.4689685738564,41.8993894149652,0.31,0.14,0.13,0.48,0.56,0.79,1.08,0.94,0.41,0.55,1.01,1.27,0.37,0.3,0.37,0.6,Daarood
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.434,-0.54,-0.587,-0.707,0,0,0,0,0,0,85631,0.036235724,0.0546666276666667,0.373633623451613,0.000551150433333333,0.155666666666667,0.157666666666667,0.141,0.140333333333333,0.187217907333333,0.546666276666667,1.28696025855556,0.0082672565,0.806451612903226,0.9,0.709677419354839,0.933333333333333,0,0,0,0,35.4013122263087,39.7338162074624,40.101821797477,38.580889784247,0.07,0.07,0.26,0.46,0.89,0.83,1.04,1.09,0.47,0.54,0.59,0.86,0.27,0.26,0.45,0.62,Daarood
38,10,11,5,10,2,1,0,0,1,0,2,0,0,0,-0.447,-0.623,-0.451,-0.662,0,0,0,0,0,0,411285,0,0,0.598553368967742,0,0.174666666666667,0.176,0.158,0.160666666666667,0,0,2.31939430475,0,1,1,0.741935483870968,1,0,0,3,11,39.6561827563485,40.42689467799,37.6895206687214,39.2899541040668,0.13,0.13,0.28,0.43,0.88,1.09,1.16,0.92,0.52,0.57,0.89,1.09,0.32,0.37,0.5,0.55,Daarood
39,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.511,-0.633,-0.329,-0.691,0,0,0,0,0,0,84113,0,0,0.724044740322581,0,0.175,0.172666666666667,0.159333333333333,0.162,0,0,4.48907739,0,1,1,0.838709677419355,1,0,0,1,1,40.4133763025616,40.65398981887,37.3063076122634,39.250120598819,0.13,0.13,0.23,0.32,0.88,1.05,1.14,0.92,0.52,0.59,0.95,1.16,0.32,0.36,0.46,0.47,Daarood
40,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.157,-0.301,-0.706,-0.538,0,0,0,0,0,0,81320,0.427761923032258,0.842826220466667,0.706590895580645,0.00276734453333333,0.268666666666667,0.232333333333333,0.218,0.211666666666667,1.47340217933333,2.29861696490909,2.43381308477778,0.041510168,0.709677419354839,0.633333333333333,0.709677419354839,0.933333333333333,1,1,1,1,38.4269077055321,39.1903656430674,41.9157948142126,39.1556596558264,0.23,0.21,0.13,0.54,0.53,0.73,0.99,0.87,0.4,0.57,1.1,1.37,0.31,0.34,0.35,0.63,Daarood
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.414,-0.457,-0.203,-0.89,0,0,0,0,0,0,260705,0,0,0.623990001290323,0.0240747546666667,0.134333333333333,0.141,0.128666666666667,0.126333333333333,0,0,2.14929889333333,0.144448528,1,1,0.709677419354839,0.833333333333333,0,0,0,0,37.9817355519233,41.9968067934627,40.9463877700079,39.8816663915737,0.08,0.08,0.21,0.41,0.93,1.09,1.08,1.09,0.49,0.51,0.55,0.56,0.29,0.33,0.43,0.58,Daarood
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.268,1.69,-0.179,-0.439,0,0,0,0,0,0,112982,0.0545719646129032,0.527286593566667,0.436713195483871,0.948244614,0.184333333333333,0.197333333333333,0.213,0.230333333333333,0.3383461806,2.63643296783333,1.50423434,1.77795865125,0.838709677419355,0.8,0.709677419354839,0.466666666666667,0,0,0,0,34.7577443227323,38.504643417462,40.8846691248935,38.3082256979564,0.19,0.19,0.19,0.46,0.59,0.58,0.6,0.64,0.6,0.7,1.1,1.39,0.29,0.29,0.29,0.5,Dir
43,5,1,0,0,3,1,0,0,1,0,0,0,1,0,-0.29,0.102,-0.261,-0.805,0,0,0,0,0,0,1013518,0.025566127483871,0.172211672033333,0.524768798451613,0.725451208233334,0.150666666666667,0.156666666666667,0.155,0.153666666666667,0.132091658666667,0.303902950647059,0.956931338352941,1.67411817284615,0.806451612903226,0.433333333333333,0.451612903225806,0.566666666666667,0,0,1,1,36.0013199840454,40.1570453172108,41.1641510920338,39.2664456249229,0.2,0.2,0.28,0.48,0.57,0.55,0.57,0.59,0.46,0.55,0.61,0.88,0.29,0.28,0.35,0.51,Dir
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.63,-0.698,-0.628,-0.603,0,0,0,0,0,0,121762,0.0450634181935484,0.0242846704,0.398809711064516,0.0039414834,0.160333333333333,0.160333333333333,0.139666666666667,0.144333333333333,0.126996905818182,0.121423352,1.03025842025,0.039414834,0.645161290322581,0.8,0.612903225806452,0.9,0,0,0,0,37.782957572172,39.0632406601254,38.5245036772636,39.2039410297229,0.17,0.18,0.35,0.42,0.87,1.09,1.13,1.06,0.44,0.51,0.56,0.78,0.34,0.41,0.54,0.58,Hawiye
45,1,2,0,0,1,2,0,0,0,0,0,0,0,0,1.767,-0.575,-0.778,-0.969,0,0,0,1,1,0,61731,0.786585993516129,0.132579775,0.0789096502258065,0.0396040535,0.137333333333333,0.136,0.130666666666667,0.127333333333333,8.12805526633333,0.79547865,0.305774894625,0.09901013375,0.903225806451613,0.833333333333333,0.741935483870968,0.6,0,0,1,2,35.6429642943524,39.2389365949962,43.9067704128953,42.123351748594,0.43,0.09,0.35,0.58,0.61,0.58,0.57,0.83,0.46,0.47,0.47,0.47,0.48,0.21,0.4,0.64,Daarood
46,3,1,0,0,1,0,2,1,0,0,0,0,0,0,-0.473,-0.452,-0.787,-0.623,0,0,0,0,0,0,155543,0.075457679483871,0.486498386666667,0.917026200322581,0,0.27,0.262666666666667,0.211,0.208333333333333,0.4678376128,1.82436895,4.06111603,0,0.838709677419355,0.733333333333333,0.774193548387097,1,1,2,1,1,37.5379989418477,38.3098775798667,40.127143716585,38.4517332682442,0.17,0.16,0.27,0.39,0.54,0.56,0.62,0.87,0.39,0.5,0.63,0.95,0.27,0.26,0.36,0.51,Hawiye
47,1,5,0,0,1,5,0,0,0,0,0,0,0,0,-0.434,0.108,-0.798,-0.453,0,0,0,0,0,0,103468,0.286059613,1.23805522333333,0.281395781290323,0.439582482666667,0.304,0.250666666666667,0.277333333333333,0.301666666666667,1.266835429,3.71416567,1.744653844,2.19791241333333,0.774193548387097,0.666666666666667,0.838709677419355,0.8,5,1,1,5,36.2488529458534,40.9302454951953,40.1985375256931,37.2278039481347,0.32,0.27,0.21,0.48,0.45,0.43,0.46,0.47,0.2,0.25,0.32,0.34,0.35,0.31,0.27,0.47,Hawiye
